央视,#genre#
Super_EntP7p,p8p://0198.02686.cc:16871/5d1a69eb00066bb811beb4be2e00f8bf.ts
News1_(USA)P7p,p8p://0198.02686.cc:16871/5d1a69e600058ab011bea0fc8a6fa32d.ts
CH.1P7p,p8p://0198.02686.cc:16871/5d1a6970000ba43811bcd59c32d704df.ts
TGNP7p,p8p://0198.02686.cc:16871/5d1a69ee00020c6911bebf57495301ab.ts
D Music,https://1765965335.rsc.cdn77.org/LS-50041-SIN-18/tracks-v3a1/mono.m3u8
TV3 HD,https://1454048121.rsc.cdn77.org/LS-50041-SIN-17/tracks-v3a1/mono.m3u8
Town TV Full HD,https://1661779960.rsc.cdn77.org/LS-50041-SIN-16/tracks-v3a1/mono.m3u8
CTV8,https://1909041562.rsc.cdn77.org/LS-50041-SIN-15/tracks-v3a1/mono.m3u8
Nice TV,https://1546733910.rsc.cdn77.org/LS-50041-SIN-14/tracks-v3a1/mono.m3u8
Apsara TV,https://1470210323.rsc.cdn77.org/LS-50041-SIN-13/tracks-v3a1/mono.m3u8
TV9 HDTV,https://1014844237.rsc.cdn77.org/LS-50041-SIN-12/tracks-v3a1/mono.m3u8
TV5,https://1612097999.rsc.cdn77.org/LS-50041-SIN-11/tracks-v3a1/mono.m3u8
BTV News,https://1672046706.rsc.cdn77.org/LS-50041-SIN-10/tracks-v3a1/mono.m3u8
ETV,https://1054166422.rsc.cdn77.org/LS-50041-SIN-9/tracks-v3a1/mono.m3u8
Bayon TV,https://1523926405.rsc.cdn77.org/LS-50041-SIN-8/tracks-v3a1/mono.m3u8
CNC News,https://1061752280.rsc.cdn77.org/LS-50041-SIN-7/tracks-v3a1/mono.m3u8
MyTV,https://1737081326.rsc.cdn77.org/LS-50041-SIN-6/tracks-v3a1/mono.m3u8
CTN,https://1004597868.rsc.cdn77.org/LS-50041-SIN-5/tracks-v3a1/mono.m3u8
Rasmey Hang Meas HDTV,https://1363455353.rsc.cdn77.org/LS-50041-SIN-4/tracks-v3a1/mono.m3u8
TVK,https://1749089154.rsc.cdn77.org/LS-50041-SIN-3/tracks-v3a1/mono.m3u8
PNN,https://1345225764.rsc.cdn77.org/LS-50041-SIN-2/tracks-v3a1/mono.m3u8
Hang Meas HDTV,https://1145067750.rsc.cdn77.org/LS-50041-SIN-1/tracks-v1a1/mono.m3u8
Bull & Chicken Showtime,https://1396402344.rsc.cdn77.org/LS-50041-SIN-23/tracks-v3a1/mono.m3u8
Thai Voice TV,https://1808558851.rsc.cdn77.org/LS-50041-SIN-24/tracks-v3a1/mono.m3u8
Thai One,https://1521567559.rsc.cdn77.org/LS-50041-SIN-22/tracks-v3a1/mono.m3u8
Thai TV7,https://1419021143.rsc.cdn77.org/LS-50041-SIN-21/tracks-v3a1/mono.m3u8
Thai TV5,https://1905117544.rsc.cdn77.org/LS-50041-SIN-20/tracks-v3a1/mono.m3u8
Thai TV3,https://1468481365.rsc.cdn77.org/LS-50041-SIN-19/tracks-v3a1/mono.m3u8
印度AALAMISAHARA,P2p://51.79.41.138:18912/5b140a89000f379f17d6c65d66746e51.ts
印度ALJAZEERA(半岛电视台),P2p://51.79.41.138:18912/5b140a84000533c717d6b0444e2a6dcd.ts
印度B4UMOVIES,P2p://51.79.41.138:18912/5ce00638000468b5143ba8fb145c0645.ts
印度FILMY,P2p://51.79.41.138:18912/5b140a890009bd5f17d6c4f567807bc6.ts
印度IndiaTV,P2p://51.79.41.138:18912/5b140a890004b9ea17d6c3ad76bc421d.ts
印度NDTV新德里電視台,P2p://51.79.41.138:18912/5b140a87000dc92517d6be2f7ee45257.ts
印度SAHARABIH,P2p://51.79.41.138:18912/5b140a87000dc92517d6be2f7ee45257.ts
印度SAHARAMP,P2p://51.79.41.138:18912/5b140a850000e96e17d6b31302f418d9.ts
印度SAHARAMUM,P2p://51.79.41.138:18912/5b140a88000efa2e17d6c2654a1d3a44.ts
印度SAHARANAT,P2p://51.79.41.138:18912/5b140a880009bb5717d6c10d55fc4fc1.ts
印度SAHARANCR,P2p://51.79.41.138:18912/5b140a8800043fbe17d6bfa64e0f3a0d.ts
印度SAHARAONE,P2p://51.79.41.138:18912/5b140a84000aafa217d6b1ac4c80417b.ts
印度SAHARAUP,P2p://51.79.41.138:18912/5b140a890004b9ea17d6c3ad76bc421d.ts
印度Sanskar,P2p://51.79.41.138:18912/5b140a89000f379f17d6c65d66746e51.ts
阿联酋Saudi1,P2p://51.79.41.138:18912/5ce013e10007793e147105ee3d480df6.ts
印度ZEEAction,P2p://51.79.41.138:18912/5d720286000607ee114e3e170c135faa.ts
印度ZEEBusiness,P2p://51.79.41.138:18912/5d72027f0001061f114e217765a761f2.ts
印度ZEEFLASH,P2p://51.79.41.138:18912/5b140a85000664f617d6b47b66ea0f3c.ts
印度ZEEMPCHHATTISGA,P2p://51.79.41.138:18912/5ce0063400068e18143b99e7231b1e0b.ts
印度ZEENews,P2p://51.79.41.138:18912/5d7202910006bf1f114e693e698c376d.ts
印度ZEEPUNJABIHH,P2p://51.79.41.138:18912/5b140a8700088a7c17d6bcd74661512f.ts
印度ZEERAJASTHAN,P2p://51.79.41.138:18912/5b140a8700088a7c17d6bcd74661512f.ts
印度ZEETamil,P2p://51.79.41.138:18912/5d72027d00082cf8114e1b7c6a730caa.ts
印度ZEETV,P2p://51.79.41.138:18912/5d720289000acccc114e4b086d2751b1.ts
印度ZEE新闻台,P2p://51.79.41.138:18912/5b140a8700034bae17d6bb7f05807cf9.ts
印度ZNEWS,P2p://51.79.41.138:18912/5b140a880009bb5717d6c10d55fc4fc1.ts
印尼IGNWHD,P2p://51.79.41.138:18912/5c90a36e000e3df293e5ef3a082413ee.ts
印尼KTVHD,P2p://51.79.41.138:18912/5d7202880002ee4a114e451c117c69b6.ts
印尼SINEMAX,P2p://51.79.41.138:18912/5c90a38400007cfa93e641b024a37892.ts
印尼SCTV,P2p://51.79.41.138:18912/5d72049a00086dbc11565cd425230002.ts
印尼美都電視台MetroTV,P2p://51.79.41.138:18912/5d720498000ede7c115656aa12c95c83.ts
Indonesia_AhsanTV,P2p://51.79.41.138:18912/5c90a38f000d5d0d93e66ff330fb347f.ts
Indonesia_AlImanTV,P2p://51.79.41.138:18912/5c90a36b0001307b93e5e03742fc252d.ts
Indonesia_BandungTV,P2p://51.79.41.138:18912/5c90a3660005cb2b93e5cdd76e806c25.ts
Indonesia_CH6,P2p://51.79.41.138:18912/5ce00c89000c024f1454575767663639.ts
Indonesia_INDO24TV,P2p://51.79.41.138:18912/5ce00c8d000518431454653273415942.ts
Indonesia_jtv,P2p://51.79.41.138:18912/5ce00c7e000e647614542cfb105432b4.ts
Indonesia_LANGSUNG,P2p://51.79.41.138:18912/5ce00c71000cf6a71453f9d526bb320e.ts
Indonesia_MCineChannel,P2p://51.79.41.138:18912/5ce00c6a000015711453db3104cc6f65.ts
Indonesia_Md,P2p://51.79.41.138:18912/5ce00c820009dcd714543b7221fc2f47.ts
Indonesia_MetroTV,P2p://51.79.41.138:18912/5c90a37d0000886893e626582d0b0d52.ts
Indonesia_MNCTV,P2p://51.79.41.138:18912/5c90a3720006e19393e5fcf6559b18ae.ts
Indonesia_mutv,P2p://51.79.41.138:18912/5ce00c8600023c161454491e27f32dd7.ts
Indonesia_PuldapiiTV,P2p://51.79.41.138:18912/5c90a3880009310293e6538257754588.ts
Indonesia_quranhidayah,P2p://51.79.41.138:18912/5ce00c940005cfbf145480b81a213a70.ts
Indonesia_rodjatv,P2p://51.79.41.138:18912/5ce00c77000831551454100d22990e9a.ts
Indonesia_rtv5,P2p://51.79.41.138:18912/5ce00c7b0000cd1514541dc810e46a16.ts
Indonesia_SCTV,P2p://51.79.41.138:18912/5ce00c90000deb241454732c78f67d15.ts
Indonesia_tv9,P2p://51.79.41.138:18912/5ce00c6e00032f3c1453eb9d26ae0a1c.ts
Indonesia_TVRI3,P2p://51.79.41.138:18912/5c90a3760000d4fe93e60b0f21ce0fb0.ts
Indonesia_TVRIsport,P2p://51.79.41.138:18912/5c90a38c0002fa2193e6618c38c71a54.ts
Indonesia_TVRI,P2p://51.79.41.138:18912/5c90a3790008ec5193e618db1ad4595e.ts
Indonesia_WesalTV,P2p://51.79.41.138:18912/5c90a3800009c98793e6347127ac013b.ts
Indosiar,P2p://51.79.41.138:18912/5d72049d000b4a34115669471a490adb.ts
英國5SpikeChannel5斯派克5,P2p://51.79.41.138:18912/5b593cae00069ab4d37d028263a333b1.ts
SkysportsMix,p2p://860825993:18912/5b2e22ad000c83552b1f701134782a1d.ts
IndiaNews,p2p://860825993:18912/5b140a890009bd5f17d6c4f567807bc6.ts
IndiaTV,p2p://860825993:18912/5b140a890004b9ea17d6c3ad76bc421d.ts
ZNEWS,p2p://860825993:18912/5b140a880009bb5717d6c10d55fc4fc1.ts
zoom,p2p://860825993:18912/5b140a860001636017d6b71a7ed41c74.ts
SONYSIX,p2p://860825993:18912/5b140a85000b29c817d6b5b304247c00.ts
STARSPORTS1,p2p://860825993:18912/5b140a84000533c717d6b0444e2a6dcd.ts
mediacorp,p2p://860825993:18912/5b20e3af00036b8c4a06ffcf2b9c28ee.ts
MEZZOLIVE,p2p://860825993:18912/5b14090b0006deff17d0f00a54266306.ts
Sanskar,p2p://860825993:18912/5b140a89000f379f17d6c65d66746e51.ts
NDTV24x7,p2p://860825993:18912/5b140a8700088a7c17d6bcd74661512f.ts
NDTVINDIA,p2p://860825993:18912/5b140a87000dc92517d6be2f7ee45257.ts
News18,p2p://860825993:18912/5b140a88000efa2e17d6c2654a1d3a44.ts
TEN1,p2p://860825993:18912/5b140a84000aafa217d6b1ac4c80417b.ts

其他,#genre#
ASTRO AEC,P2p://sdgdklwos.finetv.tv:9906/5b04fa270009e92c6bfca9d05e723d72
ASTRO小太阳,P2p://sdgdklwos.finetv.tv:9906/5b04f9b200072af66bfae01c7c8f7421
ASTRO華麗台,P2p://sdgdklwos.finetv.tv:9906/5b04f9000000c2aa6bf8272669213c39
ASTRO歡喜台,P2p://sdgdklwos.finetv.tv:9906/5b04f9f5000224816bfbe48c31ca641f
CATCHPLAY電影台,P2p://sdgdklwos.finetv.tv:9906/59fd26e9000849d802ac7b8a43f34f6a
FYI HD,P2p://sdgdklwos.finetv.tv:9906/59fd32500009ea1902d9064f0d2c0edc
BBC HD,P2p://sdgdklwos.finetv.tv:9906/59fd16bc000f2550026d4d870b85516d
TVN HD,P2p://sdgdklwos.finetv.tv:9906/59fd248e000a1aa502a3488f618b6de7
NBA HD,P2p://sdgdklwos.finetv.tv:9906/59fd169800027ee0026cbdab73845c4a
CNN HD,P2p://sdgdklwos.finetv.tv:9906/59fd16db000b5f05026dc5a57b516fdb
LUXE.TV,P2p://sdgdklwos.finetv.tv:9906/59fd32780006da1202d9a1c415a55c7e
MY KIDS,P2p://sdgdklwos.finetv.tv:9906/59fd3515000d559a02e3d8b272784315
DIVA HD,P2p://sdgdklwos.finetv.tv:9906/59fd33b00000188702de62ce5428150a
SMART HD,P2p://sdgdklwos.finetv.tv:9906/59fd32970005fa4002da1a9d12c87a7d
OUTDOOR,P2p://sdgdklwos.finetv.tv:9906/59fd15a600029d6902690c5b552d077d
TEAVEL HD,P2p://sdgdklwos.finetv.tv:9906/59fd0b9100084afb0241abca38654efa
BBC EARTH,P2p://sdgdklwos.finetv.tv:9906/59fd3223000ee20302d857cf1a981663
NHK WORLD,P2p://sdgdklwos.finetv.tv:9906/59fd0a09000c3214023bb18461b51f7a
CHANNEL[5],P2p://sdgdklwos.finetv.tv:9906/5a31fbf500092568d4461abc4b040214
CHANNEL[8],P2p://sdgdklwos.finetv.tv:9906/5a31fc3f000ef04fd4473d4355630850
CHANNEL[U],P2p://sdgdklwos.finetv.tv:9906/5a31fc73000836bdd44806ad15337fe5
MTV LIVE HD,P2p://sdgdklwos.finetv.tv:9906/59fd338800019be502ddc6ec066c3089
BBC LIFESTYLE,P2p://sdgdklwos.finetv.tv:9906/59fd320000071ba102d7cd137e585878
MEZZO LIVEHD,P2p://sdgdklwos.finetv.tv:9906/59fd297e00073d5c02b691533fb45133
FOX SPORTS3HD,P2p://sdgdklwos.finetv.tv:9906/59fd0ab7000ca0d6023e595351427583
ELEVEN SPORTS+,P2p://sdgdklwos.finetv.tv:9906/59fd23c0000c1e7f02a0245c6964058b
E!ENTERTAINMENT,P2p://sdgdklwos.finetv.tv:9906/59fd29f4000d9cec02b85fd97aba3e4f
毎日放送,p2p://2243442430.dfcq180.com:9906/58a5394d000d83a9002b3e6900af7e7b.ts
関西テレビ,p2p://2243442430.dfcq180.com:9906/58a5394d000eb2f2002b3eb6df9d9857.ts
朝日放送,p2p://2243442430.dfcq180.com:9906/58a5394e0000a372002b3f0559fc8ee0.ts
テレビ大阪,p2p://2243442430.dfcq180.com:9906/58a53961000104d2002b89564a682c3a.ts
サンテレビ,p2p://2243442430.dfcq180.com:9906/58a5396100029b0c002b89bee6749240.ts
BS-1,p2p://2243442430.dfcq180.com:9906/58a53943000799cf002b15d54858eb15.ts
BSプレミアム,p2p://2243442430.dfcq180.com:9906/58a539430008c7dd002b1622b1407627.ts
BS日テレ,p2p://2243442430.dfcq180.com:9906/58a5392d000ca2ad002ac12f9eb03609.ts
BS朝日,p2p://2243442430.dfcq180.com:9906/58a5392d0002e6bd002abeb1fec80a72.ts
BS-TBS,p2p://2243442430.dfcq180.com:9906/58a5392d000dccd7002ac17b52f1bba2.ts
BSジャパン,p2p://2243442430.dfcq180.com:9906/58a5392d000ef59a002ac1c7c8011c2d.ts
BSフジ,p2p://2243442430.dfcq180.com:9906/58a5392e00010053002ac21d0512ecfc.ts
WOWOWプライム,p2p://2243442430.dfcq180.com:9906/58a5392e0002c7c4002ac29183837fd2.ts
WOWOWライブ,p2p://2243442430.dfcq180.com:9906/58a5392e0003e4bb002ac2dabf089536.ts
WOWOWシネマ,p2p://2243442430.dfcq180.com:9906/58a539430002689c002b14812e669781.ts
スターチャンネル1,p2p://2243442430.dfcq180.com:9906/58a539430002fe14002b14a7eb471e8d.ts
放送大学テレビ,p2p://2243442430.dfcq180.com:9906/58a53943000b1ac6002b16bb3315f622.ts
グリーンチャンネル,p2p://2243442430.dfcq180.com:9906/58a53943000c544e002b170b918f4cb4.ts
BSアニマックス,p2p://2243442430.dfcq180.com:9906/58a53943000d79f7002b1756ced71dc2.ts
J sports 1,p2p://2243442430.dfcq180.com:9906/58a539440001ac5b002b183925be66b9.ts
J sports 2,p2p://2243442430.dfcq180.com:9906/58a539440002d1f6002b18840450d785.ts
J sports 3,p2p://2243442430.dfcq180.com:9906/58a53943000548d3002b153def6a193d.ts
J sports 4,p2p://2243442430.dfcq180.com:9906/58a53943000670d5002b1589b06c7433.ts
日本映画専門チャンネルHD,p2p://2243442430.dfcq180.com:9906/58a53944000083f6002b17ed723913d2.ts
ディズニーチャンネルHD,p2p://2243442430.dfcq180.com:9906/58a53943000ea208002b17a252420d66.ts
スカイA sports＋,p2p://2243442430.dfcq180.com:9906/58a539440003fd33002b18d05e6a454b.ts
日テレG+ HD,p2p://2243442430.dfcq180.com:9906/58a53944000516d6002b1918d59277ae.ts
ゴルフネットワークHD,p2p://2243442430.dfcq180.com:9906/58a5394c000dd909002b3a96b312dab8.ts
時代劇専門チャンネル,p2p://2243442430.dfcq180.com:9906/58a5394c000e5a50002b3ab895754d59.ts
ホームドラマチャンネル,p2p://2243442430.dfcq180.com:9906/58a5394d00014080002b3b45f14147a5.ts
Music Japan TV,p2p://2243442430.dfcq180.com:9906/58a5394d000258ec002b3b8db66a5327.ts
キッズステーションHD,p2p://2243442430.dfcq180.com:9906/58a5394d00049c5c002b3c211aca01d4.ts
ディスカバリーチャンネル,p2p://2243442430.dfcq180.com:9906/58a5394d0005b3ef002b3c6936289c18.ts
ヒストリーチャンネル,p2p://2243442430.dfcq180.com:9906/58a5394d0006c60d002b3caf5aeb69cd.ts
ナショナル ジオグラフィッ,p2p://2243442430.dfcq180.com:9906/58a5394d0007da09002b3cf6ceb48c78.ts
TBSニュースバード,p2p://2243442430.dfcq180.com:9906/58a5394d0008eaaf002b3d3b91fd3936.ts
旅チャンネル,p2p://2243442430.dfcq180.com:9906/58a5394d000a0502002b3d84119d3d96.ts
HBO HD,p2p://147.135.39.171:9906/5db2ccec0009a7ecfd21700779821350.ts
HBO Signature,p2p://147.135.39.171:9906/5d9a2b28000713fb9cb3d8cc0d3d4a0b.ts
HBO Hits,p2p://147.135.39.171:9906/5d9a2b280005611b9cb3d85f1f6a6f75.ts
BBC Lifestyle,p2p://147.135.39.171:9906/5ccb24fe00006ea00a4873f560595e60.ts
BBC WORLD NEWS,p2p://147.135.39.171:9906/5ccb24fd000e612e0a4873973ed74477.ts
skynews,p2p://147.135.39.171:9906/5defe151000d3fe06eba8aa94fe32f70.ts
SkySport Action,p2p://147.135.39.171:9906/5ccb2aa4000bba2a0a5fb0332d684953.ts
新时代1,p2p://147.135.39.171:9906/5dbb6d16000321161ee2616349cb6711.ts
新时代2,p2p://147.135.39.171:9906/5dbb6d1600011e1a1ee260d705eb300b.ts
Bloomberg,p2p://147.135.39.171:9906/5defdaa10006c0ed6ea069831b9a2ab0.ts
CBS NEWS,http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/index_1800_av-p.m3u8sd=10&rebase=on
CNBC,p2p://147.135.39.171:9906/5dbb6a49000ca6ad1ed7730c5d4e7cbd.ts
CNN,p2p://147.135.39.171:9906/5d9a3074000760469cc889bc0bf01660.ts
B4U aflam,p2p://147.135.39.171:9906/5d0d126d00087e600c5f5b3409e13298.ts
B4U plus,p2p://147.135.39.171:9906/5d0d126d0006edd50c5f5ac67d824d73.ts
zee news,p2p://147.135.39.171:9906/5dbbfb90000551d8211167fc2dec42f7.ts
zee aflam,p2p://147.135.39.171:9906/5d0d127a0000af790c5f8bf879342d47.ts
zee alwan,p2p://147.135.39.171:9906/5d0d1279000e612e0c5f8b9a7ad654f6.ts
beIN SPORTS1,p2p://147.135.39.171:9906/5ccb2ab100074d330a5fe1e2317c1759.ts
beIN SPORTS2,p2p://147.135.39.171:9906/5ccb2ab10005ee3f0a5fe1841a1e7d1d.ts
beIN SPORTS3,p2p://147.135.39.171:9906/5ccb2ab100089ce50a5fe2303dcd08fc.ts
beIN SPORTS4,p2p://147.135.39.171:9906/5ccb2ab1000a44530a5fe29d55c12158t.ts

影视,#genre#
乡村爱情轮播,http://47.240.60.73/yy.php?t=1353855858
欧美电影,http://47.240.60.73/yy.php?t=14503914
鹿鼎记,http://47.240.60.73/yy.php?t=29708338#https://aldirect.hls.huya.com/huyalive/94525224-2701055008-11600942924057018368-2847687618-10057-A-0-1_1200.m3u8
海外剧场,http://47.240.60.73/yy.php?t=14503914
林正英,http://47.240.60.73/yy.php?t=24066336
重案六组,http://47.240.60.73/yy.php?t=33567888
林正英1,http://47.240.60.73/yy.php?t=1351505899
林正英3,http://47.240.60.73/yy.php?t=22039779
林正英4,http://47.240.60.73/yy.php?t=34229877
香港赌片,http://47.240.60.73/yy.php?t=29900720
经典电影,http://47.240.60.73/yy.php?t=1349575181
港片,http://47.240.60.73/yy.php?t=30532977
港片经典,http://47.240.60.73/yy.php?t=37758710
玄幻电影,http://47.240.60.73/yy.php?t=1353860021
甄嬛传,http://47.240.60.73/yy.php?t=1351074342
新三国,http://47.240.60.73/yy.php?t=1382646395#https://aldirect.hls.huya.com/huyalive/30765679-2523417353-10837995005293887488-2847699118-10057-A-0-1_1200.m3u8
战狼,http://47.240.60.73/yy.php?t=1352894520
铁齿铜牙纪晓岚,http://47.240.60.73/yy.php?t=22039119#https://aldirect.hls.huya.com/huyalive/94525224-2468571348-10602433207502635008-2789253864-10057-A-0-1_1200.m3u8
纪晓岚,http://47.240.60.73/yy.php?t=63826933#http://baiducdnct.inter.iqiyi.com/tslive/c16_lb_jixiaolan_1080p_t10/c16_lb_jixiaolan_1080p_t10.m3u8
港台恐怖,http://47.240.60.73/yy.php?t=1352687906
僵尸恐怖,http://47.240.60.73/yy.php?t=23120006
恐怖,http://47.240.60.73/yy.php?t=35285823
周星驰,http://47.240.60.73/yy.php?t=1353758166
亮剑,http://47.240.60.73/yy.php?t=27321535#https://js.hls.huya.com/huyalive/30765679-2475713500-10633108516765696000-2789274576-10057-A-0-1_1200.m3u8
电影,http://47.240.60.73/yy.php?t=1351496216
赌片,http://47.240.60.73/yy.php?t=1352216562
赌片1,http://47.240.60.73/yy.php?t=77869868
屌丝男士,http://47.240.60.73/yy.php?t=1352774132
战狼2,http://47.240.60.73/yy.php?t=37228835
盗墓系列,http://47.240.60.73/yy.php?t=1382651025
欧美电影1,http://47.240.60.73/yy.php?t=1331053117
发哥赌神,http://47.240.60.73/yy.php?t=39589923
发哥赌片2,http://47.240.60.73/yy.php?t=30426630
科幻电影,http://47.240.60.73/yy.php?t=35133142
欧美科幻,http://47.240.60.73/yy.php?t=29460894
延禧攻略,http://47.240.60.73/yy.php?t=21881901
亮剑2,http://47.240.60.73/yy.php?t=32110908
盗墓笔记,http://47.240.60.73/yy.php?t=38338029
少年包青天,http://47.240.60.73/yy.php?t=23055599#https://aldirect.hls.huya.com/huyalive/30765679-2534694464-10886429828232249344-2789253856-10057-A-0-1_1200.m3u8
乡村爱情2,http://47.240.60.73/yy.php?t=56312932
高分好电影,http://47.240.60.73/yy.php?t=38650266
战狼3,http://47.240.60.73/yy.php?t=37877178
封神榜,http://47.240.60.73/yy.php?t=35032226
狄仁杰,http://47.240.60.73/yy.php?t=1351755386
灌篮高手,http://47.240.60.73/yy.php?t=1351417866
柯南,http://47.240.60.73/yy.php?t=37708809
新水浒,http://47.240.60.73/yy.php?t=31750505
燕双鹰,http://47.240.60.73/yy.php?t=1352227153
雪豹,http://47.240.60.73/yy.php?t=21180667
成龙,http://47.240.60.73/yy.php?t=34460526
海外,http://47.240.60.73/yy.php?t=1353426319
康熙微服私访,http://47.240.60.73/yy.php?t=34811100#https://aldirect.hls.huya.com/huyalive/29169025-2686221704-11537234368485392384-2789274536-10057-A-0-1_1200.m3u8
荒野求生2,http://47.240.60.73/yy.php?t=36949900
胡歌,http://47.240.60.73/yy.php?t=35467265#http://103.56.112.40/hkaqy.php?id=3807164
坏蛋是怎么炼成,http://47.240.60.73/yy.php?t=33323673
蜗居,http://47.240.60.73/yy.php?t=1382649912
神探狄仁杰2,http://47.240.60.73/yy.php?t=1353871597
荒野求生3,http://47.240.60.73/yy.php?t=35407333
东北往事,http://47.240.60.73/yy.php?t=34585884
终极系统,http://47.240.60.73/yy.php?t=26870427
还珠格格,http://47.240.60.73/yy.php?t=1349625785
欧美专场,http://47.240.60.73/yy.php?t=29170933
鬼神捉妖,http://47.240.60.73/yy.php?t=28882933
电影2,http://47.240.60.73/yy.php?t=29945997
经典怀旧,http://47.240.60.73/yy.php?t=63226637
欧美科幻3,http://47.240.60.73/yy.php?t=32140089
周星驰3,http://47.240.60.73/yy.php?t=30633499
经典系列,http://47.240.60.73/yy.php?t=30804490
盗墓笔记2,http://47.240.60.73/yy.php?t=38338029
荒野求生4,http://47.240.60.73/yy.php?t=1393651005
二龙湖浩哥,http://47.240.60.73/yy.php?t=28205255
荒野求生5,http://47.240.60.73/yy.php?t=21831828
盗墓笔记3,http://47.240.60.73/yy.php?t=33386733
炊事班,http://47.240.60.73/yy.php?t=78361511
雪豹2,http://47.240.60.73/yy.php?t=1352800839
荒野求生6,http://47.240.60.73/yy.php?t=1353850051
悬疑破案,http://47.240.60.73/yy.php?t=36663014
人民的名义,http://47.240.60.73/yy.php?t=26106124#http://baiducdnct.inter.iqiyi.com/tslive/c16_lb_renmindemingyi_1080p_t10/c16_lb_renmindemingyi_1080p_t10.m3u8
动作枪战,http://47.240.60.73/yy.php?t=24929887
燕双鹰2,http://47.240.60.73/yy.php?t=1353396018
刺激片,http://47.240.60.73/yy.php?t=1353314294
宰相刘罗锅,http://47.240.60.73/yy.php?t=1350955746
搞笑电影,http://47.240.60.73/yy.php?t=1346997359
欧美科幻4,http://47.240.60.73/yy.php?t=1353281165
经典,http://47.240.60.73/yy.php?t=27744544
利刃出击,http://47.240.60.73/yy.php?t=1352917533
征服,http://47.240.60.73/yy.php?t=1352952473
抗战,http://47.240.60.73/yy.php?t=1351058483
杰森斯坦森,http://47.240.60.73/yy.php?t=35292562
鬼吹灯,http://47.240.60.73/yy.php?t=38338029
张子健,http://47.240.60.73/yy.php?t=22059534
案发现场,http://47.240.60.73/yy.php?t=31542198
少年包青天2,http://47.240.60.73/yy.php?t=1351793183
士兵突击,http://47.240.60.73/yy.php?t=96731358
正阳门下,http://47.240.60.73/yy.php?t=31128566
康熙王朝,http://47.240.60.73/yy.php?t=1353419002#https://aldirect.hls.huya.com/huyalive/29141112-2691519968-11559990239090966528-3049003118-10057-A-0-1_1200.m3u8
父母爱情,http://47.240.60.73/yy.php?t=1352279670
小五当官,http://47.240.60.73/yy.php?t=31809939
海外精品影院,http://47.240.60.73/yy.php?t=88009971
火蓝刀锋,http://47.240.60.73/yy.php?t=39204655
搬山盗墓,http://47.240.60.73/yy.php?t=33177777
李连杰,http://47.240.60.73/yy.php?t=10513900
大宅门,http://47.240.60.73/yy.php?t=33519757#https://aldirect.hls.huya.com/huyalive/29106097-2689284984-11550391055903883264-2847699150-10057-A-0-1_1200.m3u8
乡村爱情3,http://47.240.60.73/yy.php?t=41194803
速度与激情,http://47.240.60.73/yy.php?t=22937730
高清电影,http://47.240.60.73/yy.php?t=1351053003
少帅,http://47.240.60.73/yy.php?t=1353187183
张子健2,http://47.240.60.73/yy.php?t=1353490041
所隋唐英雄,http://47.240.60.73/yy.php?t=1352475619
我的兄弟叫顺溜,http://47.240.60.73/yy.php?t=1352795886
特种兵,http://47.240.60.73/yy.php?t=1345843681#http://103.56.112.40/hkaqy.php?id=3807192
射雕英雄传,http://47.240.60.73/yy.php?t=1350925304
好莱坞,http://47.240.60.73/yy.php?t=31837427
喜剧,http://47.240.60.73/yy.php?t=95017956
新白娘子传奇,http://47.240.60.73/yy.php?t=1382650232
经典影视,http://47.240.60.73/yy.php?t=1350012909
闯关东,http://47.240.60.73/yy.php?t=30667538
特警力量,http://47.240.60.73/yy.php?t=33657593#https://aldirect.hls.huya.com/huyalive/29141112-2689671100-11552049411496345600-3048959608-10057-A-0-1_1200.m3u8
春光灿烂猪八戒,http://47.240.60.73/yy.php?t=27566025
大杂烩,http://47.240.60.73/yy.php?t=26584882
经典武侠剧,http://47.240.60.73/yy.php?t=1351825772
楚汉传奇,http://47.240.60.73/yy.php?t=25372903
大D传媒,http://47.240.60.73/yy.php?t=1351468919
1993放映室,http://47.240.60.73/yy.php?t=1353929486
鬼吹灯系列,http://47.240.60.73/yy.php?t=1353874407
芈月传,http://47.240.60.73/yy.php?t=1382650380
伪装者,http://47.240.60.73/yy.php?t=1393822322#https://js.hls.huya.com/huyalive/30765679-2554414866-10971128309886222336-3049003164-10057-A-0-1_1200.m3u8
经典剧场,http://47.240.60.73/yy.php?t=29736162
自驾探险,http://47.240.60.73/yy.php?t=81438239
动漫电影,http://112.17.40.140/PLTV/88888888/224/3221226178/index.m3u8
睡前故事,http://hls-ott-zhibo.wasu.tv/live/332/index.m3u8
儿歌大全,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_ergedaquan_1080p_t10/c15_lb_ergedaquan_1080p_t10.m3u8

地方,#genre#
澳门有线③台,http://202.175.127.77/live/show/ch3/index.m3u8
澳门有线①台,http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线②台,http://202.175.127.77/live/show/ch2/index.m3u8
北京卫视,http://ivi6.bupt.edu.cn/hls/btv1hd.m3u8#http://ivi.bupt.edu.cn/hls/btv1hd.m3u8
